customer_id,avg_monthly_expenditure,sd_monthly_expenditure,num_monthly_visit,customer_city,customer_state_province,marital_status,gender,num_children_at_home,days_visited,income,age,num_stores
5338,3.4541666666666666,8.082475384022727,2,National City,CA,M,M,1,2,100000,74,0
5345,5.1,10.229628092413277,3,Woodland Hills,CA,M,F,0,3,20000,81,0
5347,13.754999999999999,21.86570477836343,4,Woodland Hills,CA,S,F,0,5,150000,48,0
5359,8.532499999999999,18.409813156426804,3,Torrance,CA,M,M,1,4,60000,48,0
5362,2.125,7.361215932167728,1,National City,CA,S,F,0,1,40000,81,0
5365,2.9675,10.279721542921287,1,El Cajon,CA,S,F,0,1,40000,19,0
5368,9.690833333333334,19.13483993250072,3,Lincoln Acres,CA,M,F,4,3,20000,49,0
5373,1.11,3.845152792802908,1,Imperial Beach,CA,S,M,0,1,40000,86,0
5380,2.2325,7.733606855795037,1,Long Beach,CA,S,M,0,1,100000,62,0
5383,1.8616666666666666,6.44900250684812,1,Spring Valley,CA,M,F,2,1,60000,67,0
5387,6.8308333333333335,14.58357198938919,3,Pomona,CA,S,F,0,3,40000,65,0
5389,8.836666666666666,21.05680772375413,2,Burbank,CA,S,F,0,2,40000,81,0
5393,6.053333333333333,16.95966462647255,2,Newport Beach,CA,S,F,0,3,60000,64,0
5394,1.0025,3.472761869175599,1,Newport Beach,CA,M,M,4,1,40000,71,0
5401,6.816666666666666,23.613626009855693,1,Torrance,CA,S,F,0,2,40000,55,0
5403,2.7733333333333334,9.607108479315373,1,Burlingame,CA,S,F,0,1,40000,60,0
5407,2.6125000000000003,9.049965469547384,1,Lincoln Acres,CA,M,M,4,1,60000,21,0
5408,4.476666666666667,12.07982866625436,2,Pomona,CA,S,F,0,2,20000,58,0
5412,8.3875,19.898957087792773,2,La Jolla,CA,S,M,0,2,40000,40,0
5414,8.239166666666666,15.219447761056088,3,Grossmont,CA,S,M,0,3,80000,37,0
5426,6.14,15.944850978521961,2,El Cajon,CA,S,F,0,2,40000,63,0
5431,2.765833333333333,6.975615265575742,2,Long Beach,CA,M,F,2,2,60000,59,0
5435,12.768333333333333,24.95310686917047,3,Torrance,CA,M,M,5,4,40000,58,0
5436,1.4283333333333335,4.947891806955093,1,West Covina,CA,S,M,0,1,20000,19,0
5437,15.419166666666667,27.655185099340557,4,Santa Monica,CA,M,F,1,6,40000,68,0
5438,0.9958333333333332,3.449667858408014,1,Imperial Beach,CA,M,M,0,1,40000,54,0
5441,5.9325,11.767807492554345,3,Bellflower,CA,M,F,4,3,80000,63,0
5450,2.4858333333333333,5.945373232925574,2,Chula Vista,CA,M,F,1,2,60000,83,0
5454,3.4899999999999998,8.232387260084403,2,Glendale,CA,S,F,0,2,80000,23,0
5462,4.7725,11.839885691247959,2,Imperial Beach,CA,M,M,0,2,80000,68,0
5463,1.66,4.733726189416075,2,Fremont,CA,M,M,1,2,60000,55,0
5471,8.488333333333333,13.49029471565212,4,Pomona,CA,S,M,0,4,20000,85,0
5473,12.619166666666667,33.855727716922935,2,Chula Vista,CA,S,F,0,3,20000,41,0
5474,0.24333333333333332,0.8429313930168536,1,Chula Vista,CA,S,F,0,1,120000,86,0
5484,4.883333333333334,16.916362887256035,1,Torrance,CA,M,F,2,1,60000,43,0
5486,4.4558333333333335,9.356855977724504,3,La Mesa,CA,M,F,3,3,20000,73,0
5489,5.004166666666666,17.33494183241851,1,San Gabriel,CA,S,F,0,1,80000,32,0
5490,10.040833333333333,23.534908871845257,2,San Gabriel,CA,S,F,0,2,140000,45,0
5493,8.275833333333333,18.815564861587493,3,Newport Beach,CA,M,F,2,4,80000,53,0
5498,9.075,19.30553217933328,3,Lincoln Acres,CA,S,M,0,3,120000,26,0
5502,8.5875,20.1028759249652,2,Arcadia,CA,M,M,3,3,140000,31,0
5503,7.001666666666666,16.35237032211279,2,Los Angeles,CA,M,M,1,2,60000,66,1
5508,7.378333333333333,18.12799985624114,2,Glendale,CA,M,F,0,2,100000,21,0
5510,2.1525,7.456478726584016,1,Mill Valley,CA,S,M,0,1,60000,76,0
5511,3.48,12.055073620679385,1,Downey,CA,M,M,0,1,40000,37,0
5513,9.706666666666667,14.963165886046086,4,Lincoln Acres,CA,M,M,4,4,40000,25,0
5514,3.4916666666666667,8.301966725731411,2,Altadena,CA,S,M,0,2,80000,54,0
5518,0.365,1.2643970895252805,1,Pomona,CA,M,M,2,1,20000,64,0
5519,6.218333333333334,12.398848797979252,3,Lakewood,CA,M,M,2,5,20000,67,0
5522,2.1875,7.577722283113838,1,San Diego,CA,M,F,2,1,40000,35,1
5525,4.215833333333333,12.329797947421623,2,Imperial Beach,CA,M,M,1,2,20000,67,0
5528,9.149999999999999,20.80550495334435,3,Coronado,CA,S,F,0,4,20000,34,0
5531,10.248333333333333,32.47956051911958,2,Santa Monica,CA,M,F,1,3,40000,55,0
5532,3.0058333333333334,10.412512104834901,1,Arcadia,CA,M,M,0,2,120000,21,0
5534,3.2424999999999997,11.232349487084168,1,Richmond,CA,S,F,0,1,40000,45,0
5535,8.375833333333333,16.0023375896565,3,El Cajon,CA,M,M,1,4,20000,86,0
5538,2.930833333333333,6.883452434951695,2,Beverly Hills,CA,S,F,0,2,60000,86,1
5539,10.655833333333334,31.131807020045162,2,Woodland Hills,CA,M,F,4,3,60000,79,0
5541,16.49,22.304117842391182,5,Glendale,CA,M,F,1,5,60000,46,0
5543,4.881666666666667,16.910589384564137,1,Imperial Beach,CA,S,F,0,1,80000,29,0
5547,2.8350000000000004,9.820728078915534,1,West Covina,CA,S,M,0,1,20000,28,0
5553,0.6699999999999999,2.320948082142295,1,Downey,CA,S,F,0,1,40000,21,0
5554,1.6275000000000002,5.637825378636696,1,Torrance,CA,S,F,0,1,20000,33,0
5556,2.1566666666666667,7.470912483313757,1,Arcadia,CA,S,M,0,1,60000,46,0
5561,5.3549999999999995,11.442458016289395,3,San Diego,CA,S,F,0,3,40000,82,1
5566,11.871666666666666,24.678819344580166,3,Downey,CA,S,M,0,3,60000,83,0
5567,0.385,1.3336791218280355,1,San Jose,CA,S,M,0,1,60000,48,0
5572,6.915,16.429702315678703,2,La Jolla,CA,S,F,0,2,20000,73,0
5573,4.9816666666666665,11.635236320867069,2,La Mesa,CA,M,M,0,2,80000,24,0
5580,4.461666666666667,13.89307599511572,2,Long Beach,CA,M,M,2,2,80000,46,0
5589,20.340833333333332,30.153418457895775,5,Arcadia,CA,S,M,0,7,40000,49,0
5596,4.1433333333333335,10.51526019505447,2,Newport Beach,CA,S,F,0,2,80000,73,0
5598,7.226666666666667,16.91367243242919,2,Imperial Beach,CA,M,F,1,2,40000,27,0
5601,3.141666666666667,10.883052574224447,1,Bellflower,CA,M,M,3,1,60000,74,0
5602,16.621666666666666,21.755962540430293,5,Glendale,CA,M,M,0,5,150000,49,0
5607,20.5925,28.705251697206904,5,Altadena,CA,M,M,2,6,40000,77,0
5608,5.175,9.631053468291562,3,Beverly Hills,CA,S,F,0,3,60000,23,1
5611,3.3166666666666664,11.48927035687355,1,Grossmont,CA,M,M,2,1,80000,76,0
5613,3.205833333333333,6.403133406719121,3,Coronado,CA,S,M,0,3,80000,80,0
5619,12.733333333333334,24.525560074536465,3,Spring Valley,CA,M,F,2,3,20000,30,0
5620,6.510000000000001,22.551301514546783,1,Torrance,CA,M,M,1,2,60000,24,0
5623,5.556666666666667,11.697057387016255,3,Pomona,CA,M,F,2,3,40000,66,0
5625,3.248333333333333,11.252556746505805,1,Chula Vista,CA,S,F,0,1,40000,20,0
5626,2.8375,9.829388332953378,1,San Gabriel,CA,M,F,4,1,60000,81,0
5628,0.5541666666666667,1.9196896450555057,1,San Francisco,CA,M,F,0,1,40000,67,1
5631,15.823333333333334,26.187880726964085,4,National City,CA,S,M,0,4,120000,56,0
5635,3.419166666666667,10.416248197655024,2,Bellflower,CA,M,M,0,2,20000,49,0
5638,1.4341666666666668,4.96809906637673,1,San Francisco,CA,S,M,0,1,60000,66,1
5648,0.4266666666666667,1.478016689125442,1,Lakewood,CA,M,F,1,1,80000,44,0
5655,10.226666666666667,22.799571101760716,3,Long Beach,CA,S,F,0,4,80000,58,0
5656,1.755,6.079498334566759,1,El Cajon,CA,S,F,0,1,140000,36,0
5663,5.367500000000001,14.940949905909902,2,Pomona,CA,M,F,1,2,60000,88,0
5667,10.345,21.07587181416875,3,Lemon Grove,CA,M,F,0,4,20000,23,0
5668,13.915,25.35949938565249,3,Glendale,CA,S,M,0,5,40000,37,0
5671,1.8525,6.417248242042691,1,Downey,CA,S,F,0,1,20000,47,0
5673,8.421666666666667,17.93384906884862,3,Lincoln Acres,CA,M,M,0,3,60000,47,0
5674,0.8775,3.0397491672833796,1,Altadena,CA,S,F,0,1,60000,70,0
5678,2.8841666666666668,9.991046408326474,1,Burbank,CA,S,M,0,1,80000,40,0
5680,3.7391666666666667,10.283448712578988,2,Novato,CA,S,F,0,2,80000,42,0
5683,4.814166666666667,11.458781831442908,2,San Gabriel,CA,S,M,0,2,40000,42,0
5690,3.9441666666666664,9.924952446264216,2,San Gabriel,CA,M,F,4,2,40000,63,0
5704,3.4475,11.942490318187408,1,La Mesa,CA,S,M,0,1,40000,77,0
5714,15.230833333333333,20.990201375591393,5,Altadena,CA,M,M,0,6,140000,50,0
5717,7.926666666666667,14.633801676773931,3,Torrance,CA,S,F,0,3,40000,51,0
5719,2.983333333333333,10.3345698184943,1,Los Angeles,CA,M,M,1,1,120000,40,1
5728,0.6375000000000001,2.2083647796503185,1,Oakland,CA,M,M,1,1,150000,71,0
5729,3.1158333333333332,8.009046542201606,2,Pomona,CA,S,M,0,2,20000,59,0
5731,0.5916666666666667,2.0495934556231714,1,Beverly Hills,CA,M,F,3,1,60000,38,1
5732,2.9,10.045894683899487,1,Lincoln Acres,CA,S,F,0,1,60000,53,0
5735,4.439166666666667,13.10143812948052,2,Lakewood,CA,S,M,0,2,60000,63,0
5736,3.6916666666666664,12.78830846255021,1,San Gabriel,CA,S,F,0,1,40000,78,0
5741,2.0066666666666664,6.951297241043094,1,Imperial Beach,CA,M,F,3,1,60000,78,0
5748,2.225,7.707626093681504,1,Woodland Hills,CA,M,M,3,1,60000,28,0
5749,0.43166666666666664,1.4953371972011307,1,Palo Alto,CA,M,M,4,1,140000,23,0
5754,2.7775,6.542382280873757,2,Downey,CA,S,M,0,3,40000,67,0
5756,4.3625,15.112143296038456,1,San Diego,CA,S,M,0,1,60000,41,1
5761,5.1875,13.805995486151527,2,Beverly Hills,CA,M,M,1,2,120000,63,1
5765,5.384166666666666,10.076206409460884,3,Burbank,CA,M,M,2,3,40000,72,0
5769,9.51,18.15855370692481,3,Newport Beach,CA,S,M,0,3,60000,55,0
5771,5.7716666666666665,13.031842005664666,3,Newport Beach,CA,S,M,0,3,40000,54,0
5772,1.2425,4.30414625680866,1,Pomona,CA,M,M,1,1,150000,64,0
5773,6.702500000000001,15.870045039175364,2,Arcadia,CA,S,M,0,2,40000,70,0
5774,5.244166666666667,11.15373598912721,3,El Cajon,CA,M,F,2,3,40000,23,0
5777,6.32,14.978969499692804,2,Torrance,CA,M,M,1,2,60000,46,0
5778,2.2983333333333333,7.961660212124939,1,Torrance,CA,S,F,0,1,40000,83,0
5789,5.460833333333333,12.952065794047424,2,La Mesa,CA,M,M,0,2,80000,83,0
5793,0.5933333333333334,2.0553669583150675,1,Grossmont,CA,S,M,0,1,40000,59,0
5797,2.4891666666666667,8.62272627034706,1,National City,CA,M,F,5,1,140000,80,0
5798,1.8483333333333334,6.402814485312949,1,Burlingame,CA,M,M,1,1,40000,38,0
5801,0.8650000000000001,2.996447897094158,1,Spring Valley,CA,S,M,0,1,60000,63,0
5802,4.755,13.860363697182763,2,Bellflower,CA,S,F,0,2,60000,86,0
5807,3.6108333333333333,8.471307142169366,2,La Mesa,CA,M,F,0,2,80000,22,0
5808,0.82,2.8405633244129587,1,Beverly Hills,CA,S,F,0,1,40000,86,1
5818,2.5575,8.859439880714808,1,Spring Valley,CA,M,M,0,1,150000,41,0
5828,1.3216666666666665,4.5783876346737324,1,San Francisco,CA,M,F,1,1,20000,41,1
5832,2.8383333333333334,9.832275084299328,1,San Carlos,CA,M,M,3,1,40000,66,0
5835,2.9483333333333337,10.21332626196448,1,Imperial Beach,CA,S,M,0,2,20000,44,0
5836,6.2716666666666665,17.817142834581496,2,Grossmont,CA,M,M,3,2,80000,54,0
5839,3.6075,8.436855429924975,2,Pomona,CA,S,F,0,2,120000,75,0
5841,0.8291666666666666,2.8723175892183876,1,Palo Alto,CA,S,M,0,1,150000,37,0
5845,1.945,6.737677641442932,1,La Jolla,CA,S,F,0,1,40000,63,0
5848,6.995,16.364202338697055,2,Lakewood,CA,S,F,0,2,80000,29,0
5859,2.3408333333333333,5.488388500583148,2,Glendale,CA,M,M,1,2,20000,74,0
5860,2.7733333333333334,9.607108479315373,1,Grossmont,CA,S,M,0,1,100000,31,0
5879,9.313333333333333,14.938809940026763,5,Los Angeles,CA,S,F,0,5,60000,38,1
5884,1.5808333333333333,5.4761673032636,1,Imperial Beach,CA,M,M,1,1,80000,79,0
5885,0.14083333333333334,0.48786097746523377,1,Colma,CA,S,F,0,1,40000,47,0
5887,3.87,9.245152046539655,2,Downey,CA,S,F,0,2,40000,68,0
5889,3.8516666666666666,9.29194845339803,2,Lincoln Acres,CA,S,F,0,2,20000,23,0
5890,3.82,8.97769458157271,2,Lincoln Acres,CA,S,F,0,2,40000,74,0
5896,12.649166666666666,31.665302909230686,2,Burbank,CA,S,F,0,3,100000,66,0
5908,2.9324999999999997,10.158477986391464,1,Lemon Grove,CA,S,F,0,1,20000,80,0
5913,8.95,16.786391674643642,4,Long Beach,CA,M,F,4,4,20000,24,0
5914,4.01,13.891047476702395,1,Coronado,CA,S,F,0,1,40000,21,0
5918,1.9408333333333332,6.723243884713192,1,Woodland Hills,CA,M,F,0,1,20000,30,0
5919,0.3658333333333333,1.2672838408712284,1,Burlingame,CA,M,F,5,1,40000,60,0
5920,6.12,21.200301884643057,1,Arcadia,CA,S,F,0,1,40000,27,0
5928,2.4683333333333333,8.550557486698358,1,Oakland,CA,M,F,3,1,40000,34,0
5930,4.3725,15.146784312189832,1,Pomona,CA,M,F,1,1,60000,42,0
5931,3.154166666666667,8.529843287842487,2,San Diego,CA,S,F,0,2,20000,88,1
5932,11.584166666666667,18.12840085126767,4,Lincoln Acres,CA,M,M,1,4,40000,22,0
5935,5.480833333333334,12.907216063704501,2,Glendale,CA,M,M,1,2,140000,61,0
5941,9.058333333333334,21.63761280453063,2,Glendale,CA,S,M,0,2,60000,31,0
5942,5.615,13.146718567418604,2,Newport Beach,CA,M,F,0,2,60000,27,0
5945,1.3825,4.789120482927946,1,Pomona,CA,M,F,1,1,40000,84,0
5948,6.139166666666666,14.988815501950617,3,Santa Monica,CA,M,M,1,4,40000,68,0
5953,2.6058333333333334,7.679740121471125,2,West Covina,CA,M,F,3,2,120000,24,0
5954,5.357499999999999,18.55892440310052,1,West Covina,CA,S,M,0,2,40000,63,0
5955,0.9283333333333333,3.2158409993862156,1,Concord,CA,S,M,0,1,20000,61,0
5960,1.9775,6.85026094393491,1,Pomona,CA,S,M,0,1,60000,37,0
5964,3.328333333333333,11.529684875716827,1,La Jolla,CA,S,F,0,1,20000,25,0
5966,4.240833333333334,9.936668966586094,2,Downey,CA,S,F,0,2,20000,38,0
5967,11.905,19.879452845954926,4,La Mesa,CA,S,M,0,5,60000,41,0
5968,13.125833333333333,20.723253280195934,4,Beverly Hills,CA,M,F,0,4,20000,41,1
5974,8.989166666666666,21.806104840923176,2,Los Angeles,CA,S,F,0,3,40000,84,1
5978,9.6225,23.25650021548228,2,Torrance,CA,M,M,2,2,80000,62,0
5988,7.095833333333333,12.9578235113585,3,Newport Beach,CA,S,M,0,3,20000,49,0
5989,11.075,21.017665080939544,3,Arcadia,CA,M,M,1,3,120000,77,0
5990,5.863333333333333,15.46224688678456,2,Lakewood,CA,M,F,3,2,40000,47,0
5993,2.2483333333333335,7.7884551313680515,1,Torrance,CA,S,F,0,1,60000,60,0
6007,1.6858333333333333,5.8398979728530644,1,Coronado,CA,S,F,0,1,20000,79,0
6011,6.836666666666667,14.960974891261923,3,Glendale,CA,S,M,0,3,40000,78,0
6014,13.543333333333333,24.283452777310703,4,Burbank,CA,M,F,0,5,60000,57,0
6019,7.505833333333333,19.09819908612677,2,San Gabriel,CA,S,F,0,3,150000,27,0
6020,7.296666666666667,17.958864275354554,2,Spring Valley,CA,S,F,0,2,140000,47,0
6024,2.970833333333333,10.291268548305078,1,Downey,CA,M,F,2,1,20000,73,0
6025,1.83,6.339305955702091,1,Novato,CA,S,F,0,1,40000,52,0
6035,5.351666666666667,13.410783200865119,2,Lemon Grove,CA,S,F,0,2,40000,86,0
6043,1.2991666666666666,4.500445348333133,1,Lincoln Acres,CA,M,F,4,1,40000,52,0
6044,19.5875,25.930157986055892,5,Lemon Grove,CA,S,M,0,6,80000,88,0
6053,3.345,7.471278946131585,3,Downey,CA,S,F,0,3,20000,85,0
6063,3.3474999999999997,7.8769827229835805,2,Los Angeles,CA,S,F,0,2,40000,28,1
6066,4.695833333333334,16.266843834417706,1,Woodland Hills,CA,M,M,0,2,60000,56,0
6067,3.0508333333333333,5.655426128681171,3,Santa Monica,CA,S,M,0,3,80000,74,0
6068,4.8308333333333335,13.194699664729935,2,La Mesa,CA,M,M,0,2,40000,69,0
6072,3.7133333333333334,12.863363997544862,1,Lakewood,CA,M,M,1,1,40000,24,0
6077,3.5858333333333334,12.421691041614798,1,Grossmont,CA,M,F,4,2,40000,50,0
6083,7.989166666666667,16.42133504612124,3,Lincoln Acres,CA,M,M,3,3,150000,35,0
6086,9.475833333333332,25.189567630752265,2,Santa Monica,CA,M,M,0,3,40000,41,0
6090,1.5158333333333334,5.251000698279647,1,Pomona,CA,M,M,2,1,40000,19,0
6091,5.329166666666667,9.083762194490816,4,Coronado,CA,M,F,4,4,40000,59,0
6092,7.390833333333333,15.551503556852241,3,Lincoln Acres,CA,M,F,1,3,40000,69,0
6095,9.731666666666667,15.343023782419122,4,Glendale,CA,M,M,2,4,80000,20,0
6096,5.689166666666666,12.974406595877575,3,Burbank,CA,M,M,0,3,40000,19,0
6119,10.1775,23.795658169659287,2,Lemon Grove,CA,S,F,0,2,40000,68,0
6120,12.645833333333334,27.23261829575747,3,Coronado,CA,M,M,0,4,60000,83,0
6123,7.881666666666667,16.614277448974878,3,Altadena,CA,M,F,1,3,40000,67,0
6124,10.599166666666667,18.430684621197894,4,San Gabriel,CA,M,M,1,5,150000,71,0
6125,1.1258333333333332,3.900001068375922,1,Palo Alto,CA,M,M,0,1,60000,71,0
6126,6.5725,18.15495380680636,2,San Diego,CA,S,M,0,2,60000,18,1
6129,7.315,17.145562638240197,2,Long Beach,CA,M,F,0,2,60000,59,0
6130,6.035833333333334,11.54406849530279,3,Beverly Hills,CA,M,M,1,3,20000,60,1
6141,10.821666666666667,15.15322877885246,5,San Gabriel,CA,S,M,0,5,40000,62,0
6142,3.5941666666666667,12.45055855507428,1,Grossmont,CA,M,M,3,1,80000,47,0
6147,3.4908333333333332,7.856079820846727,3,West Covina,CA,S,F,0,3,40000,75,0
6160,1.9441666666666666,4.76837585906704,2,Pomona,CA,S,F,0,2,20000,71,0
6167,4.8341666666666665,11.300732444752365,2,National City,CA,S,M,0,2,100000,31,0
6173,1.415,4.901703785419923,1,Mill Valley,CA,S,M,0,1,40000,61,0
6174,8.272499999999999,20.08174979925803,2,Los Angeles,CA,S,F,0,2,20000,53,1
6178,0.465,1.6108072510390559,1,Spring Valley,CA,S,M,0,1,60000,25,0
6184,0.64,2.217025033688163,1,Downey,CA,S,M,0,1,120000,57,0
6185,0.6908333333333333,2.3931168657909985,1,Novato,CA,M,M,2,1,20000,41,0
6189,3.651666666666667,12.6497443979447,1,Long Beach,CA,M,M,1,1,20000,56,0
6192,5.105,15.451585679146332,2,Los Angeles,CA,S,M,0,2,60000,76,1
6196,4.145833333333333,14.361587946091941,1,Grossmont,CA,S,F,0,1,80000,58,0
6202,4.613333333333333,11.145659027240836,2,Lemon Grove,CA,M,M,0,2,120000,23,0
6207,13.2425,21.193811328696015,5,Long Beach,CA,M,M,0,6,40000,68,0
6219,10.356666666666667,20.516370551490354,3,Lemon Grove,CA,S,F,0,4,40000,44,0
6220,7.365,17.528495501481427,2,Spring Valley,CA,S,F,0,3,80000,43,0
6221,7.15,18.59960459012747,2,La Jolla,CA,S,M,0,2,150000,48,0
6223,3.6366666666666667,11.539518922801633,2,Downey,CA,M,M,1,2,60000,75,0
6225,2.2158333333333333,4.873075299930002,3,San Jose,CA,S,F,0,3,140000,37,0
6226,4.035,9.432069569486664,2,Lincoln Acres,CA,S,F,0,2,150000,44,0
6229,2.7824999999999998,7.417147362699489,2,Grossmont,CA,S,M,0,2,120000,46,0
6235,3.0508333333333333,10.5683966775161,1,San Gabriel,CA,S,M,0,1,80000,33,0
6236,6.55,16.2448727575531,2,Glendale,CA,M,F,1,2,80000,70,0
6238,4.954166666666667,17.161736751661625,1,National City,CA,M,M,0,2,40000,23,0
6241,4.3725,15.146784312189832,1,Altadena,CA,M,F,0,1,40000,20,0
6244,2.3783333333333334,8.23878834133596,1,Palo Alto,CA,S,M,0,1,60000,83,0
6247,2.0966666666666667,6.258375236917375,2,Grossmont,CA,S,M,0,2,80000,24,0
6254,9.8425,15.438631077445129,4,Long Beach,CA,S,F,0,4,80000,64,0
6255,0.20083333333333334,0.6957070743734991,1,Redwood City,CA,S,M,0,1,60000,61,0
6256,3.4591666666666665,11.982904837030683,1,San Gabriel,CA,M,M,1,1,40000,66,0
6261,6.715,17.54929498713423,2,Los Angeles,CA,M,M,5,2,60000,44,1
6262,4.351666666666667,11.043113718786953,2,Coronado,CA,M,F,4,2,120000,39,0
6268,4.939166666666667,17.10977522743456,1,Lemon Grove,CA,S,M,0,1,40000,62,0
6271,7.1625000000000005,16.767420859295186,2,Bellflower,CA,S,M,0,2,140000,52,0
6273,2.97,10.288381796959131,1,San Diego,CA,S,M,0,1,60000,20,1
6274,2.080833333333333,7.208218110832478,1,San Diego,CA,S,M,0,1,40000,59,1
6279,7.2775,13.982806406440732,3,Los Angeles,CA,M,M,1,4,80000,24,1
6283,5.389166666666667,8.788211585913706,4,Santa Monica,CA,S,F,0,4,20000,81,0
6284,8.408333333333333,18.501389546504747,3,Arcadia,CA,M,F,4,3,20000,21,0
6289,14.768333333333333,26.75821261639578,4,Beverly Hills,CA,S,M,0,6,60000,81,1
6299,8.091666666666667,15.230769593958225,3,West Covina,CA,M,F,2,3,60000,20,0
6302,5.034166666666667,10.007566644870028,3,Concord,CA,S,F,0,3,40000,85,0
6304,6.8125,16.27417649082575,3,Long Beach,CA,M,F,1,4,150000,82,0
6315,2.6041666666666665,9.021097956087901,1,Fremont,CA,S,F,0,1,40000,84,0
6317,4.450833333333334,9.639394038228877,3,Glendale,CA,M,F,1,3,80000,30,0
6325,0.21583333333333332,0.7476685986005653,1,Mill Valley,CA,S,M,0,1,150000,24,0
6329,4.001666666666666,13.082681010566695,2,Downey,CA,S,M,0,2,40000,77,0
6331,1.5199999999999998,5.265434455009387,1,Redwood City,CA,M,M,1,1,40000,81,0
6341,3.891666666666667,9.609980449637984,2,Lemon Grove,CA,S,F,0,2,100000,25,0
6342,1.8083333333333333,4.754260927809597,2,Grossmont,CA,M,F,2,2,140000,59,0
6353,14.999166666666667,32.030896010608636,3,Grossmont,CA,M,M,2,3,40000,69,0
6355,3.8675,9.203012476160382,2,Los Angeles,CA,M,M,3,2,60000,42,1
6359,5.5841666666666665,17.616821227211087,2,Santa Monica,CA,S,F,0,3,80000,79,0
6362,0.9566666666666667,2.277048860949522,2,Santa Cruz,CA,S,F,0,2,60000,54,0
6364,0.9500000000000001,3.2908965343808667,1,La Jolla,CA,M,M,4,1,40000,41,0
6365,11.471666666666668,20.376382421962457,4,Arcadia,CA,S,M,0,5,20000,84,0
6375,4.3325,13.342159512408232,2,Pomona,CA,S,M,0,2,40000,65,0
6376,9.995833333333334,19.0722842500617,3,Downey,CA,S,M,0,3,20000,80,0
6377,5,11.720397914436493,2,Bellflower,CA,S,M,0,3,80000,52,0
6379,1.0141666666666667,3.5131763880188727,1,Novato,CA,M,F,1,1,40000,63,0
6386,1.6566666666666665,5.73886167574488,1,San Jose,CA,S,F,0,1,40000,57,0
6389,3.6466666666666665,8.7795768518175,2,National City,CA,S,M,0,2,20000,71,0
6390,3.8350000000000004,13.28482969405329,1,Imperial Beach,CA,S,M,0,1,20000,78,0
6392,5.1375,12.042722528942154,2,Los Angeles,CA,M,M,1,2,20000,31,1
6404,2.6425,7.17554448361681,2,Palo Alto,CA,S,F,0,2,80000,80,0
6408,6.3741666666666665,17.364704252819244,2,Chula Vista,CA,S,F,0,2,60000,24,0
6414,2.111666666666667,7.315027910632558,1,La Mesa,CA,M,M,1,1,40000,71,0
6417,14.793333333333333,22.55289230930595,4,San Gabriel,CA,S,M,0,4,20000,36,0
6418,10.163333333333334,17.396846283337123,4,San Gabriel,CA,M,F,2,4,40000,43,0
6421,8.4158333333333335,17.870659782464834,3,Newport Beach,CA,M,F,2,3,40000,57,0
6424,13.9675,27.807390490822595,4,Burbank,CA,S,F,0,5,80000,81,0
6426,6.989999999999999,16.351565952253903,2,Lincoln Acres,CA,S,M,0,2,60000,24,0
6427,2.078333333333333,5.857709501679015,2,Berkeley,CA,M,F,5,2,80000,32,0
6428,2.87,6.718676817783259,2,San Jose,CA,S,M,0,2,60000,69,0
6429,6.5008333333333335,15.407843609570083,2,Torrance,CA,S,M,0,2,40000,42,0
6431,4.509166666666666,15.620211532925325,1,Los Angeles,CA,M,M,3,1,40000,63,1
6432,6.008333333333333,11.063799966420655,3,La Mesa,CA,S,F,0,3,60000,30,0
6434,1.8425,6.382607225891313,1,Fremont,CA,M,F,5,1,60000,60,0
6435,2.1774999999999998,7.543081266962461,1,Santa Monica,CA,M,F,1,1,40000,52,0
6439,9.371666666666666,18.06746288640204,3,Downey,CA,S,F,0,3,40000,77,0
6441,1.9216666666666666,6.6568486037563845,1,Lincoln Acres,CA,M,F,0,1,40000,76,0
6442,8.800833333333333,16.39700774162127,3,Santa Monica,CA,M,F,1,3,60000,29,0
6445,4.8475,12.487038461759239,2,Grossmont,CA,M,F,0,2,40000,21,0
6455,0.785,2.7193197678831376,1,Palo Alto,CA,S,F,0,1,40000,78,0
6459,8.2125,13.465012659076518,4,San Diego,CA,M,M,4,4,20000,76,1
6460,6.54,22.655224563000917,1,Lincoln Acres,CA,M,M,1,2,20000,37,0
6465,7.263333333333334,13.209363988084247,4,Santa Monica,CA,S,F,0,4,20000,23,0
6466,2.5675,6.363414070792787,2,Santa Monica,CA,M,F,3,2,20000,62,0
6469,3.7225,12.895118262350291,1,Lakewood,CA,S,M,0,1,60000,44,0
6470,8.526666666666667,18.601371080127564,3,Pomona,CA,S,M,0,3,20000,78,0
6472,3.216666666666667,11.142860195359777,1,Altadena,CA,S,F,0,1,40000,36,0
6475,1.79,6.200741891096581,1,La Jolla,CA,M,F,1,1,40000,25,0
6477,7.566666666666666,19.60770735906643,3,Glendale,CA,M,F,0,4,40000,87,0
6480,12.3925,18.92156880147867,4,Coronado,CA,M,F,0,4,140000,43,0
6481,2.36,8.175279811725101,1,West Covina,CA,M,F,0,1,40000,76,0
6485,1.7175,5.949594523999093,1,Mill Valley,CA,M,M,1,1,80000,84,0
6490,10.701666666666666,15.775021010407178,5,Beverly Hills,CA,S,M,0,5,60000,64,1
6493,4.6775,10.990966642078062,2,Imperial Beach,CA,M,M,4,2,40000,42,0
6494,2.8666666666666667,9.153865883115209,2,Downey,CA,S,M,0,2,40000,22,0
6495,0.9016666666666667,3.1234649563158756,1,Santa Cruz,CA,S,F,0,1,120000,63,0
