customer_id,customer_city,customer_state_province,marital_status,gender,num_children_at_home,total_revenue,days_visited,income,age,num_stores
3457,Coronado,CA,M,M,1,55.92,3,40000,22,0
10222,Long Beach,CA,S,M,0,55.88999999999999,2,20000,65,0
7181,Torrance,CA,M,F,0,55.830000000000005,2,60000,68,0
7193,Pomona,CA,S,M,0,55.83,3,140000,36,0
967,Burbank,CA,S,F,0,55.80999999999999,2,40000,88,0
4045,Seattle,WA,S,M,0,55.8,3,20000,61,1
3133,Lincoln Acres,CA,M,M,1,55.79999999999999,4,60000,32,0
9842,Shawnee,BC,M,F,4,55.790000000000006,3,40000,36,0
3240,Burbank,CA,M,M,0,55.78999999999999,3,60000,58,0
439,Salem,OR,M,M,3,55.77,4,40000,77,1
6629,Guadalajara,Jalisco,S,F,0,55.74999999999999,5,20000,19,1
2004,Lynnwood,WA,S,F,0,55.71000000000001,2,40000,24,0
3683,Downey,CA,M,M,0,55.709999999999994,3,80000,45,0
5363,Metchosin,BC,S,M,0,55.70000000000001,4,40000,41,0
8632,La Jolla,CA,S,F,0,55.7,3,40000,41,0
6937,Oregon City,OR,S,F,0,55.7,4,60000,30,0
6916,Newport Beach,CA,S,M,0,55.669999999999995,2,120000,86,0
6640,Lake Oswego,OR,S,M,0,55.639999999999986,2,60000,34,0
9140,Arcadia,CA,S,M,0,55.61000000000001,3,80000,70,0
105,National City,CA,M,M,3,55.599999999999994,4,150000,65,0
2400,Richmond,BC,M,F,2,55.56000000000001,3,40000,67,0
3829,Langley,BC,M,M,4,55.559999999999995,2,20000,52,0
7563,La Cruz,Sinaloa,S,F,0,55.53999999999999,4,40000,51,0
2423,Burnaby,BC,M,M,0,55.53,3,20000,77,0
10157,Woodland Hills,CA,S,F,0,55.529999999999994,2,60000,48,0
2132,Edmonds,WA,M,M,3,55.52000000000001,3,140000,38,0
9550,Downey,CA,S,M,0,55.5,4,80000,52,0
9387,Los Angeles,CA,M,F,2,55.49,3,40000,42,1
8668,Albany,OR,M,F,0,55.49,2,20000,26,0
4831,Haney,BC,S,F,0,55.46000000000001,3,40000,22,0
2248,Downey,CA,M,F,1,55.46000000000001,3,80000,22,0
1434,Lincoln Acres,CA,M,M,2,55.459999999999994,2,100000,58,0
7363,San Gabriel,CA,S,F,0,55.45,2,40000,43,0
2994,Imperial Beach,CA,M,M,1,55.44999999999999,3,40000,34,0
36,Oregon City,OR,S,M,0,55.41,5,20000,83,0
8646,Bellflower,CA,M,F,0,55.38,3,40000,33,0
4545,Edmonds,WA,M,M,0,55.370000000000005,5,20000,52,0
2886,Portland,OR,M,F,0,55.37,4,40000,19,1
10150,Marysville,WA,S,M,0,55.35,3,20000,52,0
1241,W. Linn,OR,S,M,0,55.349999999999994,3,80000,69,0
3802,Pomona,CA,S,F,0,55.32,3,120000,28,0
8671,San Diego,CA,M,F,2,55.31999999999999,3,60000,21,1
157,La Mesa,CA,S,F,0,55.31,4,60000,88,0
9856,Langley,BC,M,M,1,55.30000000000001,4,60000,82,0
906,San Diego,CA,M,M,1,55.23,3,60000,86,1
9816,Bellflower,CA,S,F,0,55.209999999999994,3,40000,25,0
3756,Spring Valley,CA,M,F,0,55.209999999999994,2,60000,65,0
370,Santa Monica,CA,M,M,0,55.20999999999999,4,40000,21,0
5666,Shawnee,BC,S,M,0,55.2,3,20000,31,0
4211,W. Linn,OR,S,F,0,55.19,3,40000,70,0
1494,Guadalajara,Jalisco,M,F,1,55.16,6,20000,65,1
2354,Richmond,BC,S,F,0,55.15000000000001,5,60000,34,0
2035,Ballard,WA,M,F,1,55.14000000000001,3,60000,81,0
7381,Glendale,CA,M,M,0,55.13,4,80000,29,0
5618,Acapulco,Guerrero,M,F,2,55.099999999999994,5,80000,70,1
2760,Long Beach,CA,S,M,0,55.06000000000001,3,60000,64,0
139,Coronado,CA,M,M,1,55.059999999999995,3,40000,67,0
9992,Spring Valley,CA,S,M,0,55.040000000000006,3,20000,85,0
5639,Portland,OR,S,M,0,55.04,3,40000,85,1
8154,Glendale,CA,S,F,0,55.03999999999999,4,140000,55,0
8550,Lake Oswego,OR,S,M,0,54.98000000000001,4,20000,58,0
1349,Richmond,BC,S,M,0,54.97,2,80000,55,0
5079,Altadena,CA,M,F,1,54.959999999999994,2,20000,78,0
6684,Walla Walla,WA,S,M,0,54.929999999999986,6,40000,27,1
1156,Redmond,WA,S,F,0,54.91,4,80000,30,0
6005,Richmond,BC,M,M,0,54.879999999999995,3,40000,32,0
8763,Richmond,BC,M,F,1,54.870000000000005,4,40000,64,0
2177,Issaquah,WA,M,M,1,54.86,3,20000,24,0
3090,Vancouver,BC,S,F,0,54.78,4,40000,54,1
8321,Oregon City,OR,S,M,0,54.75999999999999,3,60000,84,0
2147,Salem,OR,S,M,0,54.73,4,40000,65,1
3588,Chula Vista,CA,S,F,0,54.71,3,20000,70,0
5287,Cliffside,BC,S,F,0,54.69,2,80000,26,0
8761,Metchosin,BC,S,M,0,54.67999999999999,3,140000,59,0
4977,Burnaby,BC,M,M,0,54.64000000000001,3,140000,75,0
6123,Altadena,CA,M,F,1,54.639999999999986,3,40000,67,0
1672,Richmond,BC,M,M,1,54.60999999999999,3,40000,33,0
2822,Langley,BC,M,M,1,54.60000000000001,4,80000,61,0
9161,La Jolla,CA,S,M,0,54.6,3,60000,49,0
4433,Santa Monica,CA,M,M,3,54.6,3,40000,72,0
5342,Issaquah,WA,M,F,0,54.580000000000005,2,20000,84,0
10029,Port Hammond,BC,M,F,3,54.58,4,20000,77,0
6019,San Gabriel,CA,S,F,0,54.56,3,150000,27,0
7104,Downey,CA,M,F,4,54.52,2,40000,44,0
881,Lincoln Acres,CA,S,M,0,54.510000000000005,3,40000,70,0
3527,National City,CA,S,M,0,54.49,2,20000,26,0
5952,Issaquah,WA,S,M,0,54.47,2,20000,30,0
1548,Corvallis,OR,S,F,0,54.47,4,20000,82,0
1107,Walla Walla,WA,S,M,0,54.46000000000001,6,40000,51,1
8733,Ladner,BC,S,F,0,54.42,4,20000,50,0
2412,Santa Monica,CA,S,M,0,54.41,3,80000,47,0
7068,San Diego,CA,S,F,0,54.40999999999999,3,60000,30,1
2890,Beverly Hills,CA,M,F,4,54.35,4,40000,54,1
1400,Santa Fe,DF,M,M,0,54.349999999999994,4,80000,78,0
7075,Seattle,WA,M,F,3,54.34,2,100000,31,1
2106,Bellflower,CA,S,M,0,54.33999999999999,2,80000,20,0
6518,Torrance,CA,M,M,3,54.279999999999994,4,40000,44,0
2820,Los Angeles,CA,M,F,0,54.27,3,120000,68,1
414,Vancouver,BC,M,F,3,54.25999999999999,3,40000,21,1
9464,Newton,BC,S,F,0,54.23,3,150000,64,0
8540,Lakewood,CA,S,F,0,54.22,4,40000,48,0
4292,Pomona,CA,M,M,1,54.22,2,80000,65,0
3207,Ballard,WA,M,M,5,54.21000000000001,4,80000,36,0
9234,Spring Valley,CA,S,F,0,54.21,2,20000,39,0
6020,Spring Valley,CA,S,F,0,54.209999999999994,2,140000,47,0
6588,N. Vancouver,BC,M,F,0,54.190000000000005,3,40000,44,0
1271,Woodburn,OR,S,M,0,54.190000000000005,5,100000,32,0
7210,Pomona,CA,M,F,0,54.19,3,40000,84,0
3568,Newton,BC,S,F,0,54.18999999999999,3,20000,49,0
9619,Milwaukie,OR,M,M,3,54.17,3,40000,60,0
6851,West Covina,CA,S,M,0,54.16000000000001,3,20000,66,0
2494,Arcadia,CA,M,F,1,54.16,3,60000,70,0
4255,Grossmont,CA,M,M,0,54.14999999999999,4,20000,48,0
5865,Everett,WA,S,M,0,54.14,2,20000,37,0
5180,La Mesa,CA,M,F,5,54.13000000000001,3,40000,77,0
8375,N. Vancouver,BC,S,M,0,54.12,3,40000,83,0
7116,Ladner,BC,M,M,2,54.10000000000001,3,40000,69,0
6465,Santa Monica,CA,S,F,0,54.09000000000001,4,20000,23,0
3674,Redmond,WA,M,M,5,54.08,3,40000,71,0
3164,Torrance,CA,M,F,1,54.08,3,20000,68,0
9,Richmond,BC,M,M,3,54.07999999999999,2,20000,19,0
3542,Santa Fe,DF,M,M,0,54.03999999999999,4,60000,20,0
2803,Newton,BC,M,F,0,54.02,3,20000,86,0
10242,Oak Bay,BC,M,F,4,54.01999999999999,2,20000,70,0
5524,Milwaukie,OR,M,M,2,54.00999999999999,3,20000,78,0
5558,Vancouver,BC,M,M,1,54.00000000000001,4,20000,37,1
10161,Burbank,CA,S,M,0,54,5,40000,24,0
5546,Vancouver,BC,M,M,2,53.989999999999995,3,80000,52,1
676,Lakewood,CA,S,M,0,53.98,2,40000,39,0
10210,Santa Monica,CA,S,M,0,53.98,3,20000,74,0
7548,Redmond,WA,M,M,2,53.95,3,40000,25,0
9519,Shawnee,BC,S,F,0,53.94,3,80000,63,0
8740,Haney,BC,M,M,0,53.91000000000001,4,40000,20,0
9483,Metchosin,BC,S,F,0,53.900000000000006,4,80000,20,0
6537,Los Angeles,CA,S,F,0,53.89,2,20000,84,1
2396,Beverly Hills,CA,S,F,0,53.89,3,60000,76,1
1546,Lemon Grove,CA,S,F,0,53.88,2,60000,19,0
6877,Lemon Grove,CA,M,M,0,53.86000000000001,3,40000,48,0
9485,Ladner,BC,M,M,4,53.86,2,80000,36,0
3733,San Diego,CA,M,F,0,53.85000000000001,3,40000,74,1
2821,West Covina,CA,M,F,0,53.85000000000001,2,100000,19,0
2064,West Covina,CA,M,F,1,53.85000000000001,3,40000,47,0
9325,W. Linn,OR,M,M,1,53.830000000000005,3,140000,62,0
115,Altadena,CA,S,F,0,53.78,4,100000,21,0
9612,Edmonds,WA,M,F,0,53.77,3,140000,34,0
9543,Kirkland,WA,S,F,0,53.75,3,40000,25,0
218,Santa Anita,DF,S,M,0,53.74000000000001,4,80000,59,0
9687,Marysville,WA,S,M,0,53.7,5,80000,51,0
7854,Long Beach,CA,S,F,0,53.67999999999999,3,140000,42,0
6635,Lincoln Acres,CA,M,F,1,53.669999999999995,2,40000,80,0
8981,Burbank,CA,M,F,3,53.64,4,40000,25,0
3258,Altadena,CA,S,F,0,53.64,3,40000,23,0
6092,Lincoln Acres,CA,M,F,1,53.61000000000001,3,40000,69,0
3365,Sooke,BC,S,F,0,53.6,3,80000,50,0
2438,Los Angeles,CA,M,F,1,53.58000000000001,2,20000,43,1
8004,La Mesa,CA,S,F,0,53.55,2,80000,22,0
369,Altadena,CA,M,F,0,53.54,3,40000,71,0
10140,Tacoma,WA,M,M,0,53.49999999999999,3,20000,53,1
6845,Glendale,CA,M,F,0,53.49999999999999,3,100000,44,0
5508,Glendale,CA,M,F,0,53.489999999999995,2,100000,21,0
2764,Issaquah,WA,S,F,0,53.47,2,80000,59,0
2184,Altadena,CA,M,M,0,53.43000000000001,3,120000,55,0
5633,Woodburn,OR,S,F,0,53.42,5,20000,82,0
8295,Altadena,CA,S,F,0,53.390000000000015,3,60000,32,0
726,Burien,WA,S,F,0,53.35999999999999,2,40000,68,0
4488,Beverly Hills,CA,M,F,0,53.35,3,80000,56,1
6129,Long Beach,CA,M,F,0,53.34000000000001,2,60000,59,0
3445,Edmonds,WA,M,M,0,53.32000000000001,4,120000,48,0
7807,Seattle,WA,M,F,4,53.290000000000006,3,60000,20,1
3754,W. Linn,OR,M,M,2,53.29,2,60000,85,0
9088,Edmonds,WA,S,F,0,53.25,2,120000,33,0
5847,Walla Walla,WA,S,M,0,53.24,5,20000,52,1
900,Lemon Grove,CA,S,F,0,53.23,3,20000,79,0
3321,El Cajon,CA,S,M,0,53.220000000000006,2,40000,46,0
7619,Arcadia,CA,S,F,0,53.2,4,60000,79,0
5448,Port Hammond,BC,M,F,5,53.2,3,80000,76,0
2681,Altadena,CA,M,M,3,53.2,2,150000,54,0
7792,Everett,WA,S,M,0,53.19000000000001,2,60000,52,0
7265,El Cajon,CA,S,M,0,53.16,2,20000,40,0
8799,Burnaby,BC,M,F,2,53.14,3,20000,87,0
1648,Lake Oswego,OR,M,F,1,53.14,3,60000,58,0
9190,Los Angeles,CA,M,M,3,53.13,3,40000,28,1
7011,Richmond,BC,M,M,2,53.13,5,40000,33,0
4916,Edmonds,WA,S,M,0,53.13,3,80000,52,0
8827,Ladner,BC,S,M,0,53.120000000000005,4,150000,52,0
6279,Los Angeles,CA,M,M,1,53.11000000000001,4,80000,24,1
1196,Albany,OR,S,M,0,53.11,2,60000,45,0
9588,Lakewood,CA,M,M,2,53.099999999999994,5,80000,34,0
8884,Los Angeles,CA,S,M,0,53.07999999999999,3,60000,55,1
10202,Westminster,BC,S,M,0,53.06999999999999,3,20000,23,0
4297,West Covina,CA,S,M,0,53.04,3,40000,69,0
4642,Renton,WA,M,M,0,53.03,4,60000,71,0
5089,Langley,BC,S,F,0,53.01999999999999,2,40000,63,0
3626,Portland,OR,S,F,0,52.99,4,60000,73,1
353,Richmond,BC,M,F,5,52.989999999999995,2,20000,86,0
1909,Metchosin,BC,M,F,1,52.97999999999999,2,100000,44,0
6782,Haney,BC,S,M,0,52.96999999999999,3,80000,27,0
3931,Renton,WA,M,F,1,52.96999999999999,2,80000,50,0
5572,La Jolla,CA,S,F,0,52.969999999999985,2,20000,73,0
2930,San Diego,CA,S,F,0,52.96,3,80000,48,1
4875,Lebanon,OR,M,M,2,52.95,4,80000,42,0
10149,Santa Monica,CA,S,M,0,52.95,3,60000,24,0
10154,Langley,BC,M,F,2,52.94999999999999,3,20000,56,0
7106,Spring Valley,CA,M,F,0,52.93999999999999,3,40000,19,0
1355,Ladner,BC,M,M,2,52.93,2,20000,51,0
5560,Salem,OR,M,M,0,52.82,3,40000,72,1
204,N. Vancouver,BC,M,M,1,52.82,4,140000,30,0
4838,Redmond,WA,S,F,0,52.81,2,120000,23,0
3194,Arcadia,CA,M,M,1,52.78000000000001,3,80000,76,0
9178,Guadalajara,Jalisco,S,M,0,52.77,5,40000,58,1
5830,Haney,BC,S,M,0,52.73,2,100000,26,0
43,Burbank,CA,S,F,0,52.73,3,60000,21,0
2851,Burnaby,BC,S,M,0,52.73,3,20000,57,0
4416,San Gabriel,CA,S,F,0,52.690000000000005,3,20000,83,0
8624,Beverly Hills,CA,S,M,0,52.68,3,80000,83,1
7765,West Covina,CA,S,F,0,52.62,2,20000,39,0
5350,Walla Walla,WA,S,M,0,52.599999999999994,5,60000,59,1
796,La Jolla,CA,S,M,0,52.56000000000001,3,40000,57,0
3100,Santa Monica,CA,M,M,3,52.48000000000001,3,40000,28,0
4694,Los Angeles,CA,M,F,1,52.470000000000006,3,20000,24,1
5257,Woodburn,OR,S,F,0,52.46,3,150000,28,0
4161,Torrance,CA,M,M,2,52.459999999999994,2,40000,51,0
9760,Albany,OR,S,F,0,52.45,2,40000,44,0
5444,Seattle,WA,S,F,0,52.44,3,20000,50,1
163,Los Angeles,CA,S,F,0,52.44,3,20000,46,1
7212,Lincoln Acres,CA,M,M,5,52.40999999999999,3,20000,65,0
3203,Burbank,CA,S,M,0,52.39,5,20000,69,0
4987,Lynnwood,WA,S,F,0,52.379999999999995,1,20000,32,0
6145,Burien,WA,S,F,0,52.370000000000005,3,80000,38,0
330,Westminster,BC,S,F,0,52.37,3,20000,60,0
8635,Los Angeles,CA,M,M,0,52.36000000000001,3,40000,56,1
3045,Seattle,WA,S,F,0,52.36000000000001,2,140000,59,1
10030,Kirkland,WA,S,M,0,52.36,3,40000,24,0
6477,Glendale,CA,M,F,0,52.36,4,40000,87,0
7268,Renton,WA,S,F,0,52.34,2,40000,83,0
10009,Lincoln Acres,CA,S,F,0,52.31999999999999,2,100000,59,0
8937,Woodland Hills,CA,M,M,1,52.290000000000006,2,20000,20,0
5086,Burbank,CA,S,F,0,52.29,3,60000,66,0
7361,Milwaukie,OR,S,F,0,52.27,5,20000,76,0
4420,Beaverton,OR,M,M,0,52.260000000000005,4,60000,65,0
2810,Newton,BC,M,M,0,52.26,3,40000,68,0
1936,Port Hammond,BC,S,M,0,52.26,3,20000,75,0
6732,Vancouver,BC,M,F,0,52.23,4,40000,52,1
5320,Chula Vista,CA,M,M,0,52.22,3,80000,32,0
6691,Oak Bay,BC,M,M,0,52.21,2,20000,26,0
671,Vancouver,BC,M,M,1,52.21,2,120000,46,1
2632,Woodburn,OR,S,M,0,52.20999999999998,4,20000,49,0
5349,Edmonds,WA,M,F,0,52.19000000000001,3,60000,19,0
480,Oak Bay,BC,M,F,1,52.17999999999999,2,140000,69,0
1642,Kirkland,WA,M,F,3,52.16,3,40000,38,0
4114,Newport Beach,CA,M,F,0,52.140000000000015,3,100000,53,0
409,La Jolla,CA,M,M,0,52.10999999999999,2,20000,50,0
10172,Port Hammond,BC,M,M,3,52.08999999999999,3,40000,81,0
2110,Beaverton,OR,S,F,0,52.06,2,40000,30,0
4143,Lake Oswego,OR,S,F,0,52.05,2,20000,18,0
354,Yakima,WA,M,F,2,52.04,3,150000,56,1
5458,Everett,WA,M,F,0,51.99,2,120000,65,0
7757,Woodland Hills,CA,M,M,2,51.940000000000005,2,40000,23,0
7866,Ballard,WA,M,M,0,51.94,2,80000,53,0
5702,Portland,OR,M,F,3,51.94,3,140000,48,1
5972,Redmond,WA,M,M,3,51.900000000000006,4,20000,22,0
6720,Burien,WA,M,M,3,51.89,2,40000,49,0
2174,Lynnwood,WA,S,F,0,51.89,2,40000,21,0
8182,Westminster,BC,M,M,1,51.88,4,100000,81,0
8212,Burnaby,BC,S,F,0,51.86,4,40000,79,0
5239,San Andres,DF,M,M,1,51.85,3,20000,39,1
522,Shawnee,BC,S,F,0,51.8,2,80000,78,0
1319,W. Linn,OR,M,M,1,51.77,4,40000,26,0
6323,Seattle,WA,M,M,1,51.74,2,40000,46,1
4401,Milwaukie,OR,S,M,0,51.73,4,140000,53,0
3833,Victoria,BC,S,F,0,51.73,3,40000,35,1
171,Downey,CA,M,M,1,51.72999999999999,2,20000,66,0
8901,Albany,OR,M,M,1,51.69,2,100000,51,0
5503,Los Angeles,CA,M,M,1,51.67999999999999,2,60000,66,1
2261,Lynnwood,WA,S,F,0,51.67000000000001,2,120000,85,0
1814,Richmond,BC,M,M,1,51.61000000000001,3,40000,70,0
4344,Downey,CA,S,M,0,51.59,2,100000,48,0
4264,Westminster,BC,M,M,1,51.56,3,20000,41,0
2945,N. Vancouver,BC,S,F,0,51.53000000000001,2,60000,46,0
2832,Lebanon,OR,S,M,0,51.52,6,20000,45,0
6452,Milwaukie,OR,M,F,2,51.50999999999999,3,20000,23,0
8753,Beverly Hills,CA,S,M,0,51.47999999999999,3,40000,22,1
3181,San Diego,CA,S,F,0,51.43000000000001,4,80000,50,1
4011,La Mesa,CA,S,F,0,51.43,4,100000,50,0
432,Lynnwood,WA,M,F,4,51.42,2,80000,86,0
9081,Arcadia,CA,M,M,2,51.41,2,60000,36,0
9656,Chula Vista,CA,M,M,0,51.4,2,60000,61,0
8940,Langley,BC,S,M,0,51.4,5,20000,35,0
2485,Sooke,BC,S,M,0,51.38000000000001,2,60000,87,0
7941,Richmond,BC,S,M,0,51.379999999999995,4,60000,74,0
1654,Pomona,CA,S,M,0,51.37,2,20000,31,0
7936,N. Vancouver,BC,M,M,0,51.34,3,20000,59,0
8577,Yakima,WA,M,F,4,51.330000000000005,3,100000,73,1
4086,Issaquah,WA,M,M,2,51.33,2,20000,74,0
4018,Sedro Woolley,WA,S,F,0,51.29999999999999,3,100000,55,0
275,Torrance,CA,M,F,1,51.28,3,40000,48,0
9399,Long Beach,CA,S,F,0,51.25,2,100000,41,0
7392,Burnaby,BC,S,M,0,51.22000000000001,2,20000,72,0
6015,Victoria,BC,S,M,0,51.220000000000006,2,150000,22,1
2825,Beaverton,OR,M,F,4,51.209999999999994,2,20000,80,0
4963,National City,CA,S,F,0,51.18,3,40000,59,0
5768,Bremerton,WA,M,F,1,51.170000000000016,3,20000,76,1
10195,Glendale,CA,S,M,0,51.17,2,80000,59,0
9253,Guadalajara,Jalisco,M,F,1,51.16000000000001,6,100000,50,1
840,Downey,CA,S,M,0,51.12,2,120000,73,0
1772,Marysville,WA,S,F,0,51.06,3,40000,60,0
290,Everett,WA,S,M,0,51.06,3,140000,32,0
6399,Redmond,WA,S,F,0,51.05,2,40000,55,0
2282,Langley,BC,M,M,3,51.05,3,140000,38,0
4608,W. Linn,OR,S,F,0,51.04000000000001,4,40000,28,0
4755,Burnaby,BC,S,F,0,51.02,2,150000,28,0
8810,Newport Beach,CA,M,M,0,50.99,2,60000,69,0
6271,Bellflower,CA,S,M,0,50.97,2,140000,52,0
2168,La Mesa,CA,M,F,3,50.93999999999999,2,120000,80,0
7646,Burien,WA,M,M,5,50.93000000000001,2,40000,46,0
8251,Issaquah,WA,M,M,5,50.900000000000006,2,100000,37,0
6393,Newton,BC,M,F,0,50.900000000000006,4,60000,53,0
1302,Port Hammond,BC,S,M,0,50.89,2,60000,47,0
6029,Redmond,WA,S,M,0,50.88999999999999,2,60000,66,0
8715,Haney,BC,S,F,0,50.87,3,20000,37,0
8054,Redmond,WA,M,F,0,50.84,4,20000,51,0
5829,Walla Walla,WA,M,M,5,50.82000000000001,3,20000,62,1
5387,Pomona,CA,S,F,0,50.81999999999999,3,40000,65,0
9099,La Mesa,CA,S,M,0,50.81,4,20000,44,0
1180,N. Vancouver,BC,M,M,5,50.809999999999995,5,20000,34,0
3408,Ladner,BC,S,F,0,50.8,2,80000,66,0
4754,Shawnee,BC,S,F,0,50.76,2,40000,74,0
1362,Langley,BC,S,M,0,50.74000000000001,2,60000,47,0
4149,Portland,OR,M,F,2,50.73,3,150000,59,1
10136,Los Angeles,CA,M,M,0,50.7,4,40000,65,1
7923,Grossmont,CA,M,M,1,50.68000000000001,2,150000,31,0
7539,Port Hammond,BC,S,M,0,50.66,5,20000,21,0
7825,National City,CA,M,M,3,50.61,2,40000,70,0
9850,Issaquah,WA,M,M,2,50.6,2,40000,88,0
539,Westminster,BC,S,F,0,50.6,4,20000,35,0
1778,Westminster,BC,M,M,0,50.59,2,40000,50,0
5598,Imperial Beach,CA,M,F,1,50.58,2,40000,27,0
3707,El Cajon,CA,M,M,1,50.56,2,20000,53,0
2675,San Gabriel,CA,S,M,0,50.559999999999995,2,120000,36,0
3029,Vancouver,BC,S,F,0,50.55,4,120000,62,1
2794,Lakewood,CA,S,M,0,50.55,2,40000,36,0
6880,Burien,WA,S,F,0,50.540000000000006,3,20000,25,0
6663,Newton,BC,M,F,1,50.529999999999994,3,60000,59,0
1902,Spring Valley,CA,S,M,0,50.52,3,60000,64,0
8857,Ladner,BC,M,M,1,50.52,3,40000,47,0
7299,San Gabriel,CA,M,M,2,50.51,2,20000,77,0
8034,La Jolla,CA,S,M,0,50.49000000000001,2,100000,76,0
3981,Pomona,CA,S,F,0,50.48000000000002,4,20000,44,0
7445,Seattle,WA,S,F,0,50.45,2,60000,29,1
9075,Burbank,CA,S,M,0,50.43,3,40000,87,0
3635,Lynnwood,WA,M,F,0,50.43,1,20000,84,0
1740,Guadalajara,Jalisco,M,F,1,50.43,4,60000,52,1
5743,Woodburn,OR,M,M,3,50.42999999999999,4,140000,40,0
5371,Sooke,BC,S,M,0,50.38000000000001,2,20000,76,0
1422,Westminster,BC,M,F,1,50.379999999999995,3,40000,63,0
2835,Everett,WA,M,F,1,50.36,2,80000,58,0
8268,Vancouver,BC,M,M,3,50.35000000000001,4,80000,33,1
620,Burien,WA,M,M,0,50.35000000000001,3,80000,36,0
7572,Seattle,WA,M,M,1,50.349999999999994,3,140000,75,1
5160,Milwaukie,OR,S,F,0,50.34,2,20000,66,0
314,Everett,WA,S,F,0,50.32000000000001,3,40000,71,0
9674,Kirkland,WA,S,F,0,50.32,2,80000,25,0
6529,Olympia,WA,M,M,0,50.31999999999999,6,40000,23,0
747,San Diego,CA,M,M,2,50.31999999999999,2,80000,80,1
6648,San Gabriel,CA,M,F,2,50.31000000000001,4,80000,41,0
6571,Chula Vista,CA,S,F,0,50.3,3,40000,83,0
3923,Lynnwood,WA,S,F,0,50.279999999999994,3,20000,85,0
323,Lemon Grove,CA,M,F,3,50.27000000000001,2,40000,29,0
6422,Lake Oswego,OR,M,M,1,50.260000000000005,3,40000,47,0
9380,Pomona,CA,S,M,0,50.25,3,80000,27,0
3939,Torrance,CA,S,M,0,50.24,2,40000,30,0
9874,Ballard,WA,S,F,0,50.22,2,20000,42,0
6883,Edmonds,WA,S,M,0,50.22,3,40000,22,0
1131,Redmond,WA,S,M,0,50.22,5,60000,24,0
904,Burnaby,BC,M,M,2,50.17999999999999,3,60000,55,0
4652,Richmond,BC,M,F,3,50.14999999999999,3,40000,21,0
8117,Portland,OR,S,M,0,50.12,2,20000,21,1
6345,Port Hammond,BC,S,M,0,50.11,2,80000,78,0
4107,Woodland Hills,CA,M,M,1,50.11,4,40000,53,0
8864,Torrance,CA,M,M,0,50.10000000000001,3,80000,34,0
1916,Albany,OR,S,M,0,50.099999999999994,3,20000,66,0
2604,Royal Oak,BC,S,F,0,50.09,2,20000,36,0
79,Tacoma,WA,S,M,0,50.09,4,80000,41,1
3595,Kirkland,WA,M,M,1,50.07,2,40000,57,0
262,Westminster,BC,S,F,0,50.04,2,80000,59,0
8125,Long Beach,CA,S,F,0,50.010000000000005,3,40000,19,0
1340,Burien,WA,S,F,0,49.98,2,20000,78,0
6989,Renton,WA,M,M,1,49.95,3,80000,86,0
2569,Beverly Hills,CA,M,M,1,49.93,2,20000,60,1
7542,Spring Valley,CA,S,F,0,49.92999999999999,3,80000,65,0
4398,Burbank,CA,M,M,2,49.91,2,20000,24,0
7076,Newport Beach,CA,S,F,0,49.88999999999999,2,20000,58,0
2970,El Cajon,CA,M,M,3,49.87,2,20000,58,0
2951,Chula Vista,CA,M,F,1,49.85000000000001,2,40000,80,0
837,Portland,OR,S,F,0,49.81999999999999,2,20000,44,1
6426,Lincoln Acres,CA,S,M,0,49.75,2,60000,24,0
3058,Altadena,CA,M,M,2,49.709999999999994,4,40000,60,0
7387,National City,CA,M,F,5,49.7,2,40000,74,0
1368,Downey,CA,M,F,1,49.68000000000001,2,40000,33,0
1134,Redmond,WA,S,M,0,49.64000000000001,2,60000,63,0
1095,Newton,BC,M,F,1,49.63,2,100000,23,0
7103,Issaquah,WA,S,F,0,49.629999999999995,2,120000,83,0
6221,La Jolla,CA,S,M,0,49.62,2,150000,48,0
3632,San Gabriel,CA,S,M,0,49.6,3,40000,85,0
3561,Chula Vista,CA,S,M,0,49.599999999999994,2,60000,54,0
6921,El Cajon,CA,M,M,1,49.58,3,40000,47,0
6220,Spring Valley,CA,S,F,0,49.57,3,80000,43,0
8912,San Gabriel,CA,S,F,0,49.56,4,60000,63,0
2680,W. Linn,OR,S,F,0,49.559999999999995,3,80000,44,0
7790,Burnaby,BC,S,F,0,49.55,4,40000,50,0
7238,Oak Bay,BC,S,M,0,49.54,2,20000,46,0
5773,Arcadia,CA,S,M,0,49.54,2,40000,70,0
5401,Torrance,CA,S,F,0,49.54,2,40000,55,0
6597,Oak Bay,BC,M,F,2,49.53,3,20000,27,0
2575,Langley,BC,M,M,0,49.53,2,120000,20,0
1267,Salem,OR,M,F,3,49.51,4,20000,47,1
1647,Lakewood,CA,M,F,1,49.49,4,120000,53,0
4468,Lake Oswego,OR,M,F,4,49.48,4,40000,20,0
4052,Newton,BC,M,F,0,49.44,3,60000,69,0
2771,Renton,WA,M,M,1,49.44,2,40000,44,0
6581,Walla Walla,WA,S,F,0,49.42,6,60000,85,1
7508,Richmond,BC,M,F,1,49.41,3,40000,83,0
7694,Albany,OR,S,F,0,49.399999999999984,3,140000,47,0
6566,Glendale,CA,M,M,1,49.39,2,20000,59,0
6261,Los Angeles,CA,M,M,5,49.39,2,60000,44,1
4307,Newport Beach,CA,S,F,0,49.379999999999995,2,80000,48,0
7820,Chula Vista,CA,M,M,2,49.37,2,140000,18,0
164,Coronado,CA,S,F,0,49.34,3,40000,51,0
